locus_tag	ftype	length_bp	gene	EC_number	COG	product
DINFKPHP_03064	CDS	912	fadM_2	1.5.5.2		Proline dehydrogenase 1
DINFKPHP_03065	CDS	246				hypothetical protein
DINFKPHP_03066	CDS	2340				hypothetical protein
DINFKPHP_03067	CDS	555				hypothetical protein
DINFKPHP_03068	CDS	453				hypothetical protein
DINFKPHP_03069	CDS	852				hypothetical protein
DINFKPHP_03070	CDS	558				hypothetical protein
DINFKPHP_03071	CDS	2109				hypothetical protein
DINFKPHP_03072	CDS	150				hypothetical protein
DINFKPHP_03073	CDS	1467	cysS	6.1.1.16		Cysteine--tRNA ligase
DINFKPHP_03074	CDS	672	fcl	1.1.1.271	COG0451	GDP-L-fucose synthase
DINFKPHP_03075	CDS	1743				hypothetical protein
DINFKPHP_03076	CDS	243				hypothetical protein
DINFKPHP_03077	CDS	507				hypothetical protein
DINFKPHP_03078	CDS	1551				hypothetical protein
DINFKPHP_03079	CDS	1008				hypothetical protein
DINFKPHP_03080	CDS	273				hypothetical protein
DINFKPHP_03081	CDS	1065	corA		COG0598	Cobalt/magnesium transport protein CorA
DINFKPHP_03082	CDS	2157				hypothetical protein
DINFKPHP_03083	CDS	876				hypothetical protein
DINFKPHP_03084	CDS	528				hypothetical protein
DINFKPHP_03085	CDS	1029	tqsA		COG0628	AI-2 transport protein TqsA
DINFKPHP_03086	CDS	591				hypothetical protein
DINFKPHP_03087	CDS	453	lpxA	2.3.1.129		Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
DINFKPHP_03088	CDS	297				hypothetical protein
DINFKPHP_03089	CDS	1206	queA_2	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
DINFKPHP_03090	CDS	489				hypothetical protein
DINFKPHP_03091	CDS	666	gltA2	2.3.3.16	COG0372	Citrate synthase 1
DINFKPHP_03092	CDS	1905	lapB_5			Lipopolysaccharide assembly protein B
DINFKPHP_03093	CDS	513				hypothetical protein
DINFKPHP_03094	CDS	966				hypothetical protein
DINFKPHP_03095	CDS	1149				hypothetical protein
DINFKPHP_03096	CDS	759				hypothetical protein
DINFKPHP_03097	CDS	333				hypothetical protein
DINFKPHP_03098	CDS	333				hypothetical protein
DINFKPHP_03099	CDS	429				hypothetical protein
DINFKPHP_03100	CDS	921				hypothetical protein
DINFKPHP_03101	CDS	144				hypothetical protein
DINFKPHP_03102	CDS	1266				hypothetical protein
DINFKPHP_03103	CDS	447				hypothetical protein
DINFKPHP_03104	CDS	300	isiB_3		COG0716	Flavodoxin
DINFKPHP_03105	CDS	1323	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
DINFKPHP_03106	tRNA	90				tRNA-Ser(gct)
DINFKPHP_03107	CDS	975		2.5.1.10	COG0142	(2E,6E)-farnesyl diphosphate synthase
DINFKPHP_03108	CDS	3789				hypothetical protein
DINFKPHP_03109	CDS	372				hypothetical protein
DINFKPHP_03110	CDS	2415	bepA_5	3.4.-.-		Beta-barrel assembly-enhancing protease
DINFKPHP_03111	CDS	2052	ppk	2.7.4.1	COG0855	Polyphosphate kinase
DINFKPHP_03112	CDS	495				hypothetical protein
DINFKPHP_03113	CDS	264				hypothetical protein
DINFKPHP_03114	CDS	171				hypothetical protein
DINFKPHP_03115	CDS	342				hypothetical protein
DINFKPHP_03116	CDS	936	wbpB	1.1.1.335	COG0673	UDP-N-acetyl-2-amino-2-deoxy-D-glucuronate oxidase
DINFKPHP_03117	CDS	585	wbpD	2.3.1.201	COG0110	UDP-2-acetamido-3-amino-2,3-dideoxy-D-glucuronate N-acetyltransferase
DINFKPHP_03118	CDS	846	wbpE	2.6.1.98	COG0399	UDP-2-acetamido-2-deoxy-3-oxo-D-glucuronate aminotransferase
DINFKPHP_03119	CDS	1914				hypothetical protein
DINFKPHP_03120	CDS	441				hypothetical protein
DINFKPHP_03121	CDS	210				hypothetical protein
DINFKPHP_03122	CDS	228				hypothetical protein
DINFKPHP_03123	CDS	1335	acn	4.2.1.3	COG1048	Aconitate hydratase A
DINFKPHP_03124	CDS	2133	yrrB_4			TPR repeat-containing protein YrrB
DINFKPHP_03125	CDS	2625				hypothetical protein
DINFKPHP_03126	CDS	609	ribE	2.5.1.9	COG0307	Riboflavin synthase
DINFKPHP_03127	CDS	600				hypothetical protein
DINFKPHP_03128	CDS	288				hypothetical protein
DINFKPHP_03129	CDS	1293	eno	4.2.1.11	COG0148	Enolase
DINFKPHP_03130	CDS	717	mprA		COG0745	Response regulator MprA
DINFKPHP_03131	CDS	1302	phoR_2	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
DINFKPHP_03132	CDS	417				hypothetical protein
DINFKPHP_03133	CDS	666				hypothetical protein
DINFKPHP_03134	CDS	726	rsmE_2	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
DINFKPHP_03135	CDS	1869				hypothetical protein
DINFKPHP_03136	CDS	360				hypothetical protein
DINFKPHP_03137	CDS	855	ctaB_2	2.5.1.-	COG0109	Protoheme IX farnesyltransferase
DINFKPHP_03138	CDS	219				hypothetical protein
DINFKPHP_03139	CDS	243				hypothetical protein
DINFKPHP_03140	CDS	393				hypothetical protein
DINFKPHP_03141	CDS	1266				hypothetical protein
DINFKPHP_03142	CDS	237				hypothetical protein
DINFKPHP_03143	CDS	471				hypothetical protein
DINFKPHP_03144	CDS	366				hypothetical protein
DINFKPHP_03145	CDS	1446	resA_7			Thiol-disulfide oxidoreductase ResA
DINFKPHP_03146	CDS	1791	lepA	3.6.5.-	COG0481	Elongation factor 4
DINFKPHP_03147	CDS	387				hypothetical protein
DINFKPHP_03148	CDS	2046				hypothetical protein
DINFKPHP_03149	CDS	390				hypothetical protein
DINFKPHP_03150	CDS	1278				hypothetical protein
DINFKPHP_03151	CDS	1485				hypothetical protein
DINFKPHP_03152	CDS	153				hypothetical protein
DINFKPHP_03153	CDS	258				hypothetical protein
DINFKPHP_03154	CDS	564	mntP_2		COG1971	putative manganese efflux pump MntP
DINFKPHP_03155	CDS	414	mscK		COG3264	Mechanosensitive channel MscK
DINFKPHP_03156	CDS	516				hypothetical protein
DINFKPHP_03157	CDS	1134				hypothetical protein
DINFKPHP_03158	CDS	546				hypothetical protein
DINFKPHP_03159	CDS	939		2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
DINFKPHP_03160	CDS	1992	csxA_2	3.2.1.165		Exo-beta-D-glucosaminidase
DINFKPHP_03161	CDS	459				hypothetical protein
DINFKPHP_03162	CDS	603				hypothetical protein
DINFKPHP_03163	CDS	444	DNPH1	3.2.2.-		2'-deoxynucleoside 5'-phosphate N-hydrolase 1
DINFKPHP_03164	CDS	207				hypothetical protein
DINFKPHP_03165	CDS	168				hypothetical protein
DINFKPHP_03166	CDS	888				hypothetical protein
DINFKPHP_03167	CDS	1812				hypothetical protein
DINFKPHP_03168	CDS	1821				hypothetical protein
DINFKPHP_03169	CDS	1452	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
DINFKPHP_03170	CDS	366			COG2852	putative protein
DINFKPHP_03171	CDS	564	nusG_2			Transcription termination/antitermination protein NusG
DINFKPHP_03172	CDS	267				hypothetical protein
DINFKPHP_03173	CDS	2763				hypothetical protein
DINFKPHP_03174	CDS	732				hypothetical protein
DINFKPHP_03175	CDS	1179	wecA_2	2.7.8.40		UDP-N-acetylgalactosamine-undecaprenyl-phosphate N-acetylgalactosaminephosphotransferase
DINFKPHP_03176	CDS	1050				hypothetical protein
DINFKPHP_03177	CDS	909				hypothetical protein
DINFKPHP_03178	CDS	495				hypothetical protein
DINFKPHP_03179	CDS	552				hypothetical protein
DINFKPHP_03180	CDS	531				hypothetical protein
DINFKPHP_03181	CDS	2265	spoIIIE		COG1674	DNA translocase SpoIIIE
DINFKPHP_03182	CDS	657	lolA			Outer-membrane lipoprotein carrier protein
DINFKPHP_03183	CDS	1008	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
DINFKPHP_03184	CDS	231				hypothetical protein
DINFKPHP_03185	CDS	783	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
DINFKPHP_03186	CDS	1737				hypothetical protein
DINFKPHP_03187	CDS	2766		3.4.21.50		Protease 1
DINFKPHP_03188	CDS	2046				hypothetical protein
DINFKPHP_03189	CDS	4257	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
DINFKPHP_03190	CDS	1200				hypothetical protein
DINFKPHP_03191	CDS	1296		2.4.1.11	COG0438	Glycogen synthase
DINFKPHP_03192	CDS	1962				hypothetical protein
DINFKPHP_03193	CDS	1464				hypothetical protein
DINFKPHP_03194	CDS	249				hypothetical protein
DINFKPHP_03195	CDS	1659				hypothetical protein
DINFKPHP_03196	CDS	420				hypothetical protein
DINFKPHP_03197	CDS	471				hypothetical protein
DINFKPHP_03198	CDS	153				hypothetical protein
DINFKPHP_03199	CDS	1626				hypothetical protein
DINFKPHP_03200	CDS	744		2.4.1.54		Undecaprenyl-phosphate mannosyltransferase
DINFKPHP_03201	CDS	3444				hypothetical protein
DINFKPHP_03202	CDS	849				hypothetical protein
DINFKPHP_03203	CDS	1743	aspS	6.1.1.12		Aspartate--tRNA ligase
DINFKPHP_03204	CDS	1005				hypothetical protein
DINFKPHP_03205	CDS	2031				hypothetical protein
DINFKPHP_03206	CDS	492				hypothetical protein
DINFKPHP_03207	CDS	2238	yhcR	3.1.31.-	COG0737	Endonuclease YhcR
DINFKPHP_03208	CDS	738				hypothetical protein
DINFKPHP_03209	CDS	501				hypothetical protein
DINFKPHP_03210	CDS	2298				hypothetical protein
DINFKPHP_03211	CDS	489				hypothetical protein
DINFKPHP_03212	CDS	417				hypothetical protein
DINFKPHP_03213	CDS	720	rplQ_2		COG0203	50S ribosomal protein L17
DINFKPHP_03214	CDS	990	rpoA_2	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
DINFKPHP_03215	CDS	594	rpsD_2			30S ribosomal protein S4
DINFKPHP_03216	CDS	393	rpsK		COG0100	30S ribosomal protein S11
DINFKPHP_03217	CDS	381	rpsM		COG0099	30S ribosomal protein S13
DINFKPHP_03218	CDS	219	infA		COG0361	Translation initiation factor IF-1
DINFKPHP_03219	CDS	1365	secY		COG0201	Protein translocase subunit SecY
DINFKPHP_03220	CDS	450	rplO			50S ribosomal protein L15
DINFKPHP_03221	CDS	195	rpmD		COG1841	50S ribosomal protein L30
DINFKPHP_03222	CDS	516	rpsE		COG0098	30S ribosomal protein S5
DINFKPHP_03223	CDS	363	rplR		COG0256	50S ribosomal protein L18
DINFKPHP_03224	CDS	555	rplF		COG0097	50S ribosomal protein L6
DINFKPHP_03225	CDS	396	rpsH		COG0096	30S ribosomal protein S8
DINFKPHP_03226	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
DINFKPHP_03227	CDS	561	rplE			50S ribosomal protein L5
DINFKPHP_03228	CDS	345	rplX			50S ribosomal protein L24
DINFKPHP_03229	CDS	369	rplN			50S ribosomal protein L14
DINFKPHP_03230	CDS	267	rpsQ			30S ribosomal protein S17
DINFKPHP_03231	CDS	195	rpmC		COG0255	50S ribosomal protein L29
DINFKPHP_03232	CDS	420	rplP		COG0197	50S ribosomal protein L16
DINFKPHP_03233	CDS	720	rpsC		COG0092	30S ribosomal protein S3
DINFKPHP_03234	CDS	390	rplV		COG0091	50S ribosomal protein L22
DINFKPHP_03235	CDS	264	rpsS			30S ribosomal protein S19
DINFKPHP_03236	CDS	822	rplB		COG0090	50S ribosomal protein L2
DINFKPHP_03237	CDS	291	rplW		COG0089	50S ribosomal protein L23
DINFKPHP_03238	CDS	630	rplD			50S ribosomal protein L4
DINFKPHP_03239	CDS	636	rplC		COG0087	50S ribosomal protein L3
DINFKPHP_03240	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
DINFKPHP_03241	CDS	1344	fus			Elongation factor G
DINFKPHP_03242	CDS	1122				hypothetical protein
DINFKPHP_03243	CDS	447				hypothetical protein
DINFKPHP_03244	CDS	1164	csd_3	2.8.1.7		putative cysteine desulfurase
DINFKPHP_03245	CDS	1065	fadF_3	1.-.-.-	COG0247	putative iron-sulfur-binding oxidoreductase FadF
DINFKPHP_03246	CDS	855	yccM_5		COG0348	Putative electron transport protein YccM
DINFKPHP_03247	CDS	600				hypothetical protein
DINFKPHP_03248	CDS	198				hypothetical protein
DINFKPHP_03249	CDS	966				hypothetical protein
DINFKPHP_03250	CDS	1083				hypothetical protein
DINFKPHP_03251	CDS	744		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
DINFKPHP_03252	CDS	1743				hypothetical protein
DINFKPHP_03253	CDS	522	hndA_1	1.12.1.3	COG1905	NADP-reducing hydrogenase subunit HndA
DINFKPHP_03254	CDS	1779	hndC_2	1.12.1.3	COG1145	NADP-reducing hydrogenase subunit HndC
DINFKPHP_03255	CDS	645				hypothetical protein
DINFKPHP_03256	CDS	1635	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
DINFKPHP_03257	CDS	1233				hypothetical protein
DINFKPHP_03258	CDS	780				hypothetical protein
DINFKPHP_03259	CDS	1380				hypothetical protein
DINFKPHP_03260	CDS	645				hypothetical protein
DINFKPHP_03261	CDS	582				hypothetical protein
DINFKPHP_03262	CDS	669	pcm_2	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
DINFKPHP_03263	CDS	882				hypothetical protein
DINFKPHP_03264	CDS	456				hypothetical protein
DINFKPHP_03265	CDS	414				hypothetical protein
DINFKPHP_03266	CDS	888				hypothetical protein
DINFKPHP_03267	CDS	543				hypothetical protein
DINFKPHP_03268	CDS	1959				putative protein
DINFKPHP_03269	CDS	573				hypothetical protein
DINFKPHP_03270	CDS	237				hypothetical protein
DINFKPHP_03271	CDS	207				hypothetical protein
DINFKPHP_03272	CDS	852				hypothetical protein
DINFKPHP_03273	CDS	741				Insertion sequence IS5376 putative ATP-binding protein
DINFKPHP_03274	CDS	1554				hypothetical protein
DINFKPHP_03275	CDS	2010	dnaG_3	2.7.7.-		DNA primase
DINFKPHP_03276	CDS	1005				hypothetical protein
DINFKPHP_03277	CDS	2235	cirA_4		COG4771	Colicin I receptor
DINFKPHP_03278	CDS	1290				hypothetical protein
DINFKPHP_03279	CDS	1545				hypothetical protein
DINFKPHP_03280	CDS	108				hypothetical protein
DINFKPHP_03281	CDS	1281	macB_6	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
DINFKPHP_03282	CDS	1050	macB_7	3.6.3.-		Macrolide export ATP-binding/permease protein MacB
DINFKPHP_03283	CDS	609				hypothetical protein
DINFKPHP_03284	CDS	873	rob		COG2207	Right origin-binding protein
DINFKPHP_03285	CDS	192				hypothetical protein
DINFKPHP_03286	CDS	726				hypothetical protein
DINFKPHP_03287	CDS	867				hypothetical protein
DINFKPHP_03288	CDS	651				hypothetical protein
DINFKPHP_03289	CDS	324	feoB_2		COG0370	Fe(2+) transporter FeoB
DINFKPHP_03290	CDS	402				hypothetical protein
DINFKPHP_03291	CDS	849	prkC	2.7.11.1		Serine/threonine-protein kinase PrkC
DINFKPHP_03292	CDS	1941				hypothetical protein
DINFKPHP_03293	CDS	516	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
DINFKPHP_03294	CDS	570				hypothetical protein
DINFKPHP_03295	CDS	1011	amiB	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiB
DINFKPHP_03296	CDS	939				hypothetical protein
DINFKPHP_03297	tRNA	75				tRNA-Arg(acg)
DINFKPHP_03298	tRNA	76				tRNA-Val(gac)
DINFKPHP_03299	CDS	732				hypothetical protein
DINFKPHP_03300	CDS	276				hypothetical protein
DINFKPHP_03301	CDS	720	yfiC	2.1.1.223	COG4123	tRNA1(Val) (adenine(37)-N6)-methyltransferase
DINFKPHP_03302	CDS	210				hypothetical protein
DINFKPHP_03303	CDS	369				hypothetical protein
DINFKPHP_03304	CDS	324				hypothetical protein
DINFKPHP_03305	CDS	864				hypothetical protein
DINFKPHP_03306	CDS	699	pkn1_3	2.7.11.1	COG0515	Serine/threonine-protein kinase pkn1
DINFKPHP_03307	CDS	549				hypothetical protein
DINFKPHP_03308	CDS	1809	hacA_2	4.2.1.36	COG0065	Homoaconitase large subunit
DINFKPHP_03309	CDS	399				hypothetical protein
DINFKPHP_03310	CDS	687				hypothetical protein
DINFKPHP_03311	CDS	3339	bepE_3			Efflux pump membrane transporter BepE
DINFKPHP_03312	CDS	750	czcB_4			Cobalt-zinc-cadmium resistance protein CzcB
DINFKPHP_03313	CDS	1407				hypothetical protein
DINFKPHP_03314	CDS	939				hypothetical protein
DINFKPHP_03315	CDS	1131				hypothetical protein
DINFKPHP_03316	CDS	984				hypothetical protein
DINFKPHP_03317	CDS	1215				hypothetical protein
DINFKPHP_03318	CDS	2160	abfA	3.2.1.55	COG3534	Intracellular exo-alpha-(1->5)-L-arabinofuranosidase 1
DINFKPHP_03319	CDS	2088	ngl_1	3.5.1.52		Peptide-N(4)-(N-acetyl-beta-D-glucosaminyl)asparagine amidase F
DINFKPHP_03320	CDS	300				hypothetical protein
DINFKPHP_03321	CDS	1926	ngl_2	3.5.1.52		Peptide-N(4)-(N-acetyl-beta-D-glucosaminyl)asparagine amidase F
DINFKPHP_03322	CDS	288				hypothetical protein
DINFKPHP_03323	CDS	762				hypothetical protein
DINFKPHP_03324	CDS	1332	tuaD_2	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase TuaD
DINFKPHP_03325	CDS	954	arnA_2		COG0223	Bifunctional polymyxin resistance protein ArnA
DINFKPHP_03326	CDS	1050	rfbB_2	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
DINFKPHP_03327	CDS	399				hypothetical protein
DINFKPHP_03328	CDS	891	rfbA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 1
DINFKPHP_03329	CDS	240				hypothetical protein
DINFKPHP_03330	CDS	1488				hypothetical protein
DINFKPHP_03331	CDS	270	glyQS	6.1.1.14		Glycine--tRNA ligase
DINFKPHP_03332	CDS	978	ytlR	2.7.1.-	COG1597	Putative lipid kinase YtlR
DINFKPHP_03333	CDS	909				hypothetical protein
DINFKPHP_03334	CDS	3129	kinA_1	2.7.13.3	COG0642	Sporulation kinase A
DINFKPHP_03335	CDS	699				hypothetical protein
DINFKPHP_03336	CDS	570				hypothetical protein
DINFKPHP_03337	CDS	474				hypothetical protein
DINFKPHP_03338	CDS	1035	yhaO		COG0420	putative metallophosphoesterase YhaO
DINFKPHP_03339	CDS	207				hypothetical protein
DINFKPHP_03340	CDS	567	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
DINFKPHP_03341	CDS	963				hypothetical protein
DINFKPHP_03342	CDS	300				hypothetical protein
DINFKPHP_03343	CDS	342				hypothetical protein
DINFKPHP_03344	CDS	459				hypothetical protein
DINFKPHP_03345	CDS	333				hypothetical protein
DINFKPHP_03346	CDS	1041	fic_1	2.7.7.-	COG3177	Adenosine monophosphate-protein transferase SoFic
DINFKPHP_03347	CDS	981				hypothetical protein
DINFKPHP_03348	CDS	645				hypothetical protein
DINFKPHP_03349	CDS	624				hypothetical protein
DINFKPHP_03350	CDS	930	egtD	2.1.1.44		Histidine N-alpha-methyltransferase
DINFKPHP_03351	CDS	651				hypothetical protein
DINFKPHP_03352	CDS	441	mhqR		COG1846	HTH-type transcriptional regulator MhqR
DINFKPHP_03353	CDS	819	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
DINFKPHP_03354	CDS	129				hypothetical protein
DINFKPHP_03355	CDS	1086				hypothetical protein
DINFKPHP_03356	CDS	378				hypothetical protein
DINFKPHP_03357	CDS	684				hypothetical protein
DINFKPHP_03358	CDS	1011				hypothetical protein
DINFKPHP_03359	CDS	3354	kinA_2	2.7.13.3	COG0642	Sporulation kinase A
DINFKPHP_03360	CDS	1254				hypothetical protein
DINFKPHP_03361	CDS	1548				hypothetical protein
DINFKPHP_03362	CDS	900	mltD_3	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
DINFKPHP_03363	CDS	2064				hypothetical protein
DINFKPHP_03364	CDS	696	glxR		COG0664	CRP-like cAMP-activated global transcriptional regulator
DINFKPHP_03365	CDS	1230		1.8.5.4	COG0446	Sulfide-quinone reductase
DINFKPHP_03366	CDS	642	ubiG_5	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase
DINFKPHP_03367	tRNA	78				tRNA-Val(gac)
DINFKPHP_03368	CDS	636	ppiB_3	5.2.1.8	COG0652	putative peptidyl-prolyl cis-trans isomerase
DINFKPHP_03369	CDS	2286	secDF_2		COG0341	Protein translocase subunit SecDF
DINFKPHP_03370	CDS	978	arnT	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
DINFKPHP_03371	CDS	1011		3.5.4.2	COG1816	Adenine deaminase
DINFKPHP_03372	CDS	2136				hypothetical protein
DINFKPHP_03373	CDS	1308				hypothetical protein
DINFKPHP_03374	CDS	519				hypothetical protein
DINFKPHP_03375	CDS	678	ydfK		COG1811	putative membrane protein YdfK
DINFKPHP_03376	CDS	861				hypothetical protein
DINFKPHP_03377	CDS	1080	hhoA_2			Putative serine protease HhoA
DINFKPHP_03378	CDS	204				hypothetical protein
DINFKPHP_03379	CDS	1191				hypothetical protein
DINFKPHP_03380	CDS	501				hypothetical protein
DINFKPHP_03381	CDS	150				hypothetical protein
DINFKPHP_03382	CDS	777				hypothetical protein
DINFKPHP_03383	CDS	132				hypothetical protein
DINFKPHP_03384	CDS	1011	oleD_2	1.1.1.412	COG0451	2-alkyl-3-oxoalkanoate reductase
DINFKPHP_03385	CDS	846	attM	3.1.1.81		N-acyl homoserine lactonase AttM
DINFKPHP_03386	CDS	1305				hypothetical protein
DINFKPHP_03387	CDS	996	fabH_2	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
DINFKPHP_03388	CDS	1149				hypothetical protein
DINFKPHP_03389	CDS	606				hypothetical protein
DINFKPHP_03390	CDS	543				hypothetical protein
DINFKPHP_03391	CDS	840	mhpC	3.7.1.14	COG0596	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
DINFKPHP_03392	CDS	1278				hypothetical protein
DINFKPHP_03393	CDS	609				hypothetical protein
DINFKPHP_03394	CDS	234				hypothetical protein
DINFKPHP_03395	CDS	669	ddpX	3.4.13.22	COG2173	D-alanyl-D-alanine dipeptidase
DINFKPHP_03396	CDS	474				hypothetical protein
DINFKPHP_03397	CDS	543				hypothetical protein
DINFKPHP_03398	CDS	1782	nanM_2	5.1.3.24		N-acetylneuraminate epimerase
DINFKPHP_03399	CDS	690				hypothetical protein
DINFKPHP_03400	CDS	381				hypothetical protein
DINFKPHP_03401	CDS	1131				hypothetical protein
DINFKPHP_03402	CDS	867				hypothetical protein
DINFKPHP_03403	CDS	1332	mdtK		COG0534	Multidrug resistance protein MdtK
DINFKPHP_03404	CDS	2727	polA	2.7.7.7	COG0258	DNA polymerase I
DINFKPHP_03405	CDS	990				hypothetical protein
DINFKPHP_03406	CDS	783				hypothetical protein
DINFKPHP_03407	CDS	2343				hypothetical protein
DINFKPHP_03408	CDS	609	sinR		COG1396	HTH-type transcriptional regulator SinR
DINFKPHP_03409	CDS	189				hypothetical protein
DINFKPHP_03410	CDS	471				hypothetical protein
DINFKPHP_03411	CDS	543				hypothetical protein
DINFKPHP_03412	CDS	555				hypothetical protein
DINFKPHP_03413	CDS	429	tonB		COG0810	Protein TonB
DINFKPHP_03414	CDS	453	cspC_2		COG1278	Cold shock-like protein CspC
DINFKPHP_03415	CDS	1347	rhlE_2	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
DINFKPHP_03416	CDS	1131	fic_2	2.7.7.-	COG3177	Adenosine monophosphate-protein transferase SoFic
DINFKPHP_03417	CDS	756	lytR_3		COG3279	Sensory transduction protein LytR
DINFKPHP_03418	CDS	312			COG1373	putative protein
DINFKPHP_03419	CDS	516				hypothetical protein
DINFKPHP_03420	CDS	255				hypothetical protein
DINFKPHP_03421	CDS	228				hypothetical protein
DINFKPHP_03422	CDS	1110				hypothetical protein
DINFKPHP_03423	CDS	252				hypothetical protein
DINFKPHP_03424	CDS	894				hypothetical protein
DINFKPHP_03425	CDS	894				hypothetical protein
DINFKPHP_03426	CDS	618				hypothetical protein
DINFKPHP_03427	CDS	777				hypothetical protein
DINFKPHP_03428	CDS	225				hypothetical protein
DINFKPHP_03429	CDS	480	coaD_2	2.7.7.3		Phosphopantetheine adenylyltransferase
DINFKPHP_03430	CDS	561	rsmD_2	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
DINFKPHP_03431	CDS	1356	atoC_3		COG2204	Regulatory protein AtoC
