locus_tag	ftype	length_bp	gene	EC_number	COG	product
MBEMIEPC_02447	CDS	456				hypothetical protein
MBEMIEPC_02448	CDS	936		3.1.1.10		Tropinesterase
MBEMIEPC_02449	CDS	393				hypothetical protein
MBEMIEPC_02450	CDS	792	apbC		COG0489	Iron-sulfur cluster carrier protein
MBEMIEPC_02451	CDS	570	dcd	3.5.4.13		dCTP deaminase
MBEMIEPC_02452	CDS	711				hypothetical protein
MBEMIEPC_02453	CDS	657	nqrD	1.6.5.8	COG1347	Na(+)-translocating NADH-quinone reductase subunit D
MBEMIEPC_02454	CDS	807	nqrC	1.6.5.8	COG2869	Na(+)-translocating NADH-quinone reductase subunit C
MBEMIEPC_02455	CDS	726	nqrB	1.6.5.8	COG1805	Na(+)-translocating NADH-quinone reductase subunit B
MBEMIEPC_02456	CDS	327				hypothetical protein
MBEMIEPC_02457	CDS	420		3.1.1.1	COG2272	Carboxylesterase
MBEMIEPC_02458	CDS	705	cysZ		COG2981	Sulfate transporter CysZ
MBEMIEPC_02459	CDS	1320				hypothetical protein
MBEMIEPC_02460	CDS	240				hypothetical protein
MBEMIEPC_02461	CDS	1809				hypothetical protein
MBEMIEPC_02462	CDS	1236	nylB_1	3.5.1.46		6-aminohexanoate-dimer hydrolase
MBEMIEPC_02463	CDS	477				hypothetical protein
MBEMIEPC_02464	CDS	600				hypothetical protein
MBEMIEPC_02465	CDS	732	ycgJ	2.1.1.-		putative methyltransferase YcgJ
MBEMIEPC_02466	CDS	1086	recA		COG0468	Protein RecA
MBEMIEPC_02467	CDS	570	recX		COG2137	Regulatory protein RecX
MBEMIEPC_02468	CDS	2601	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
MBEMIEPC_02469	CDS	1254	hutI	3.5.2.7	COG1228	Imidazolonepropionase
MBEMIEPC_02470	CDS	348				hypothetical protein
MBEMIEPC_02471	CDS	1824	pnbA_2	3.1.1.-	COG2272	Para-nitrobenzyl esterase
MBEMIEPC_02472	CDS	1212	mct	5.4.1.3	COG1804	2-methylfumaryl-CoA isomerase
MBEMIEPC_02473	CDS	1008	mch	4.2.1.148	COG2030	Beta-methylmalyl-CoA dehydratase
MBEMIEPC_02474	CDS	1173		4.1.2.42		D-threonine aldolase
MBEMIEPC_02475	CDS	384	czcD			Metal cation efflux system protein CzcD
MBEMIEPC_02476	CDS	615		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
MBEMIEPC_02477	CDS	1185	entS_1		COG0477	Enterobactin exporter EntS
MBEMIEPC_02478	CDS	516				hypothetical protein
MBEMIEPC_02479	CDS	1368	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
MBEMIEPC_02480	CDS	2601	cckA_2			Sensor kinase CckA
MBEMIEPC_02481	CDS	1737	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
MBEMIEPC_02482	CDS	486	dhfrIII	1.5.1.3		Dihydrofolate reductase type 3
MBEMIEPC_02483	CDS	936		1.13.12.16	COG2070	Nitronate monooxygenase
MBEMIEPC_02484	CDS	1287	isp	3.4.21.-	COG1404	Major intracellular serine protease
MBEMIEPC_02485	CDS	660				hypothetical protein
MBEMIEPC_02486	CDS	666	sigK			ECF RNA polymerase sigma factor SigK
MBEMIEPC_02487	CDS	759			COG0790	putative protein
MBEMIEPC_02488	CDS	1452	aldHT	1.2.1.5		Aldehyde dehydrogenase, thermostable
MBEMIEPC_02489	CDS	582				hypothetical protein
MBEMIEPC_02490	CDS	804				hypothetical protein
MBEMIEPC_02491	CDS	1269	limB_2	1.14.13.107		Limonene 1,2-monooxygenase
MBEMIEPC_02492	CDS	1893	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
MBEMIEPC_02493	CDS	486				hypothetical protein
MBEMIEPC_02494	CDS	507	dsbB		COG1495	Disulfide bond formation protein B
MBEMIEPC_02495	CDS	585	acpH	3.1.4.14	COG3124	Acyl carrier protein phosphodiesterase
MBEMIEPC_02496	CDS	291	gshA	6.3.2.2		Glutamate--cysteine ligase
MBEMIEPC_02497	tRNA	77				tRNA-Val(gac)
MBEMIEPC_02498	CDS	2016	uvrB_1		COG0556	UvrABC system protein B
MBEMIEPC_02499	tRNA	76				tRNA-Asn(gtt)
MBEMIEPC_02500	CDS	237	glnK	2.7.13.3	COG0642	Sensor histidine kinase GlnK
MBEMIEPC_02501	CDS	2160			COG2200	putative signaling protein
MBEMIEPC_02502	CDS	471				hypothetical protein
MBEMIEPC_02503	CDS	1050				hypothetical protein
MBEMIEPC_02504	CDS	552				hypothetical protein
MBEMIEPC_02505	CDS	339				hypothetical protein
MBEMIEPC_02506	CDS	210				hypothetical protein
MBEMIEPC_02507	rRNA	109				5S ribosomal RNA
MBEMIEPC_02508	CDS	345				hypothetical protein
MBEMIEPC_02509	CDS	837	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
MBEMIEPC_02510	CDS	1566	cpdA_2	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
MBEMIEPC_02511	CDS	315				hypothetical protein
MBEMIEPC_02512	CDS	708	mhpD	4.2.1.80		2-keto-4-pentenoate hydratase
MBEMIEPC_02513	CDS	852	rdpA_2	1.14.11.44		(R)-phenoxypropionate/alpha-ketoglutarate-dioxygenase
MBEMIEPC_02514	CDS	729				hypothetical protein
MBEMIEPC_02515	CDS	216				hypothetical protein
MBEMIEPC_02516	CDS	1050	apbE_2	2.7.1.180	COG1477	FAD:protein FMN transferase
MBEMIEPC_02517	CDS	495				hypothetical protein
MBEMIEPC_02518	CDS	1185				hypothetical protein
MBEMIEPC_02519	CDS	270				hypothetical protein
MBEMIEPC_02520	CDS	1653				Blue-light-activated protein
MBEMIEPC_02521	CDS	597	pfyP_2			Blue-light photoreceptor
MBEMIEPC_02522	CDS	849	efe_2	1.13.12.19		2-oxoglutarate-dependent ethylene/succinate-forming enzyme
MBEMIEPC_02523	CDS	984	paaH	1.1.1.-	COG1250	3-hydroxyadipyl-CoA dehydrogenase
MBEMIEPC_02524	CDS	774		1.1.1.391	COG1028	3-beta-hydroxycholanate 3-dehydrogenase (NAD(+)) 1
MBEMIEPC_02525	CDS	378				hypothetical protein
MBEMIEPC_02526	CDS	339				hypothetical protein
MBEMIEPC_02527	CDS	1035			COG1228	putative protein
MBEMIEPC_02528	CDS	1704	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
MBEMIEPC_02529	CDS	1260		1.4.5.-		L-amino acid dehydrogenase
MBEMIEPC_02530	CDS	315				hypothetical protein
MBEMIEPC_02531	CDS	432				hypothetical protein
MBEMIEPC_02532	CDS	894	baiB	6.-.-.-	COG0318	Bile acid-coenzyme A ligase
MBEMIEPC_02533	CDS	939	qorA	1.6.5.5	COG0604	Quinone oxidoreductase 1
MBEMIEPC_02534	CDS	102				hypothetical protein
MBEMIEPC_02535	CDS	417	yibN		COG0607	putative protein YibN
MBEMIEPC_02536	CDS	1626	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
MBEMIEPC_02537	CDS	1161	envC		COG4942	Murein hydrolase activator EnvC
MBEMIEPC_02538	CDS	1020	icd2	1.1.1.42		Isocitrate dehydrogenase [NADP] 2
MBEMIEPC_02539	CDS	252				hypothetical protein
MBEMIEPC_02540	CDS	537				hypothetical protein
MBEMIEPC_02541	CDS	840				hypothetical protein
MBEMIEPC_02542	CDS	627	pspA_3	3.1.3.3	COG0406	Phosphoserine phosphatase 1
MBEMIEPC_02543	CDS	1092				hypothetical protein
MBEMIEPC_02544	CDS	807	ubiE_3	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
MBEMIEPC_02545	CDS	726				hypothetical protein
MBEMIEPC_02546	CDS	582				hypothetical protein
MBEMIEPC_02547	CDS	1584			COG1233	putative protein
MBEMIEPC_02548	CDS	1431	ade_3	3.5.4.2		Adenine deaminase
MBEMIEPC_02549	CDS	1398	spuC_2	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
MBEMIEPC_02550	CDS	540				hypothetical protein
MBEMIEPC_02551	CDS	630	yhfK	4.-.-.-	COG0702	putative sugar epimerase YhfK
MBEMIEPC_02552	CDS	489				putative protein
MBEMIEPC_02553	CDS	708	yibF		COG0625	putative GST-like protein YibF
MBEMIEPC_02554	CDS	642	betI_2		COG1309	HTH-type transcriptional regulator BetI
MBEMIEPC_02555	CDS	261				hypothetical protein
MBEMIEPC_02556	CDS	2292				hypothetical protein
MBEMIEPC_02557	CDS	891				hypothetical protein
MBEMIEPC_02558	CDS	732				hypothetical protein
MBEMIEPC_02559	CDS	1368				hypothetical protein
MBEMIEPC_02560	CDS	738	ubiG_3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase
MBEMIEPC_02561	CDS	936		2.4.-.-		putative glycosyltransferase
MBEMIEPC_02562	CDS	414	fdtA	5.3.2.3		TDP-4-oxo-6-deoxy-alpha-D-glucose-3,4-oxoisomerase
MBEMIEPC_02563	CDS	1107	desV	2.6.1.106		dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose transaminase
MBEMIEPC_02564	CDS	1647	pamO_2	1.14.13.92	COG2072	Phenylacetone monooxygenase
MBEMIEPC_02565	CDS	1068	yfdE_6	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
MBEMIEPC_02566	CDS	243				hypothetical protein
MBEMIEPC_02567	CDS	1284	entS_2			Enterobactin exporter EntS
MBEMIEPC_02568	CDS	444				hypothetical protein
MBEMIEPC_02569	CDS	348				hypothetical protein
MBEMIEPC_02570	CDS	3072	lacZ	3.2.1.23		Beta-galactosidase
MBEMIEPC_02571	CDS	1209				hypothetical protein
MBEMIEPC_02572	CDS	1119				hypothetical protein
MBEMIEPC_02573	CDS	489				hypothetical protein
MBEMIEPC_02574	CDS	669	grpE			Protein GrpE
MBEMIEPC_02575	CDS	1038	hrcA		COG1420	Heat-inducible transcription repressor HrcA
MBEMIEPC_02576	CDS	1695	recN		COG0497	DNA repair protein RecN
MBEMIEPC_02577	CDS	414	fur_2		COG0735	Ferric uptake regulation protein
MBEMIEPC_02578	CDS	960		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
MBEMIEPC_02579	CDS	1131	acdA_5	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
MBEMIEPC_02580	CDS	384				hypothetical protein
MBEMIEPC_02581	CDS	198				hypothetical protein
MBEMIEPC_02582	CDS	384		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
MBEMIEPC_02583	CDS	870	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
MBEMIEPC_02584	CDS	216	oadG	4.1.1.3		oxaloacetate decarboxylase gamma chain
MBEMIEPC_02585	tRNA	77				tRNA-Arg(acg)
MBEMIEPC_02586	tRNA	91				tRNA-Ser(gct)
MBEMIEPC_02587	CDS	543	aroK	2.7.1.71		Shikimate kinase
MBEMIEPC_02588	CDS	552	dpgD	4.2.1.17		Enoyl-CoA-hydratase
MBEMIEPC_02589	CDS	504	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
MBEMIEPC_02590	CDS	1203	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
MBEMIEPC_02591	CDS	192				hypothetical protein
MBEMIEPC_02592	CDS	615				hypothetical protein
MBEMIEPC_02593	CDS	1077				hypothetical protein
MBEMIEPC_02594	CDS	738		2.1.1.315		27-O-demethylrifamycin SV methyltransferase
MBEMIEPC_02595	CDS	978	mshA	2.4.1.250	COG0438	D-inositol 3-phosphate glycosyltransferase
MBEMIEPC_02596	CDS	2286	dddD	2.-.-.-	COG1804	CoA-transferase/lyase DddD
MBEMIEPC_02597	CDS	1221	nylB'	3.5.1.46		6-aminohexanoate-dimer hydrolase
MBEMIEPC_02598	CDS	192				hypothetical protein
MBEMIEPC_02599	CDS	963				hypothetical protein
MBEMIEPC_02600	CDS	1431	yicJ_2		COG2211	Inner membrane symporter YicJ
MBEMIEPC_02601	CDS	474				hypothetical protein
MBEMIEPC_02602	CDS	1329	ipuC_2	6.3.2.-		Glutamate--isopropylamine ligase
MBEMIEPC_02603	CDS	1611	pamO_3	1.14.13.92	COG2072	Phenylacetone monooxygenase
MBEMIEPC_02604	CDS	1098				hypothetical protein
MBEMIEPC_02605	CDS	2025	luxQ_2	2.7.13.3		Autoinducer 2 sensor kinase/phosphatase LuxQ
MBEMIEPC_02606	CDS	603				hypothetical protein
MBEMIEPC_02607	CDS	1350				hypothetical protein
MBEMIEPC_02608	CDS	738				hypothetical protein
MBEMIEPC_02609	tRNA	94				tRNA-SeC(tca)
MBEMIEPC_02610	CDS	387	hsaC	1.13.11.25	COG0346	Iron-dependent extradiol dioxygenase
MBEMIEPC_02611	CDS	879		2.8.3.-	COG1788	Putative CoA-transferase subunit alpha
MBEMIEPC_02612	CDS	783		2.8.3.-	COG2057	Putative CoA-transferase subunit beta
MBEMIEPC_02613	CDS	1083		1.13.12.16	COG2070	Nitronate monooxygenase
MBEMIEPC_02614	CDS	759	echA8_2	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
MBEMIEPC_02615	CDS	519				hypothetical protein
MBEMIEPC_02616	CDS	279	fan1	3.1.4.1		Fanconi-associated nuclease 1 
MBEMIEPC_02617	CDS	2364				hypothetical protein
MBEMIEPC_02618	CDS	1809	sppA	3.4.21.-	COG0616	Protease 4
MBEMIEPC_02619	CDS	1662		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
MBEMIEPC_02620	CDS	495	rimI	2.3.1.128	COG0456	Ribosomal-protein-alanine acetyltransferase
MBEMIEPC_02621	CDS	1362	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
MBEMIEPC_02622	CDS	120				hypothetical protein
MBEMIEPC_02623	CDS	1044	dmpG	4.1.3.39		4-hydroxy-2-oxovalerate aldolase
MBEMIEPC_02624	CDS	939	dmpF	1.2.1.10		Acetaldehyde dehydrogenase
MBEMIEPC_02625	CDS	783	tesE	4.2.1.132		2-hydroxyhexa-2,4-dienoate hydratase
MBEMIEPC_02626	CDS	873				hypothetical protein
MBEMIEPC_02627	CDS	924			COG1733	putative HTH-type transcriptional regulator
MBEMIEPC_02628	CDS	891			COG2141	putative protein
MBEMIEPC_02629	CDS	750				hypothetical protein
MBEMIEPC_02630	CDS	801		3.5.1.29		2-(acetamidomethylene)succinate hydrolase
MBEMIEPC_02631	CDS	1452	aam_5	3.5.1.13	COG0154	Acylamidase
MBEMIEPC_02632	CDS	1125				hypothetical protein
MBEMIEPC_02633	CDS	327				hypothetical protein
MBEMIEPC_02634	CDS	2016	uvrB_2		COG0556	UvrABC system protein B
MBEMIEPC_02635	tRNA	76				tRNA-Asn(gtt)
MBEMIEPC_02636	CDS	306	hip2			High-potential iron-sulfur protein isozyme 2
MBEMIEPC_02637	CDS	1293			COG1680	putative protein
MBEMIEPC_02638	CDS	2568	fyuA_10		COG1629	Pesticin receptor
MBEMIEPC_02639	CDS	1044	fecR		COG3712	Protein FecR
MBEMIEPC_02640	CDS	588	fecI		COG1595	putative RNA polymerase sigma factor FecI
MBEMIEPC_02641	CDS	2409				hypothetical protein
MBEMIEPC_02642	CDS	378				hypothetical protein
MBEMIEPC_02643	CDS	645	eda		COG0800	KHG/KDPG aldolase
MBEMIEPC_02644	CDS	1800	atsA_8	3.1.6.1	COG3119	Arylsulfatase
MBEMIEPC_02645	CDS	975	kdgK	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
MBEMIEPC_02646	CDS	387				hypothetical protein
MBEMIEPC_02647	CDS	696	flgH			Flagellar L-ring protein
MBEMIEPC_02648	CDS	1131	flgI			Flagellar P-ring protein
MBEMIEPC_02649	CDS	411	flgJ	3.2.1.-	COG1705	Peptidoglycan hydrolase FlgJ
MBEMIEPC_02650	CDS	1914	flgK		COG1256	Flagellar hook-associated protein 1
MBEMIEPC_02651	CDS	1200	flgL		COG1344	Flagellar hook-associated protein 3
MBEMIEPC_02652	CDS	1668	fliD		COG1345	Flagellar hook-associated protein 2
MBEMIEPC_02653	CDS	399	fliS		COG1516	Flagellar secretion chaperone FliS
MBEMIEPC_02654	CDS	360				hypothetical protein
MBEMIEPC_02655	CDS	582				hypothetical protein
MBEMIEPC_02656	CDS	927				hypothetical protein
MBEMIEPC_02657	CDS	1173	hipO	3.5.1.32	COG1473	Hippurate hydrolase
MBEMIEPC_02658	CDS	540	chaC	4.3.2.-	COG3703	Glutathione-specific gamma-glutamylcyclotransferase
MBEMIEPC_02659	CDS	843	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
MBEMIEPC_02660	CDS	2400				hypothetical protein
MBEMIEPC_02661	CDS	372	pilE1		COG4969	Fimbrial protein
MBEMIEPC_02662	CDS	459	fkpB	5.2.1.8	COG1047	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
MBEMIEPC_02663	CDS	498	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
MBEMIEPC_02664	CDS	930	ribF		COG0196	Riboflavin biosynthesis protein RibF
MBEMIEPC_02665	CDS	1560	murJ		COG0728	putative lipid II flippase MurJ
MBEMIEPC_02666	CDS	216				hypothetical protein
MBEMIEPC_02667	CDS	1113	proB	2.7.2.11		Glutamate 5-kinase
MBEMIEPC_02668	CDS	774	obgE	3.6.5.-	COG0536	GTPase ObgE/CgtA
MBEMIEPC_02669	CDS	1638				hypothetical protein
MBEMIEPC_02670	CDS	978				hypothetical protein
MBEMIEPC_02671	CDS	552				hypothetical protein
MBEMIEPC_02672	CDS	1269	cysP		COG0306	Sulfate permease CysP
MBEMIEPC_02673	CDS	615				hypothetical protein
MBEMIEPC_02674	CDS	378				hypothetical protein
MBEMIEPC_02675	CDS	810	tauD_4	1.14.11.17	COG2175	Alpha-ketoglutarate-dependent taurine dioxygenase
MBEMIEPC_02676	CDS	537				hypothetical protein
MBEMIEPC_02677	CDS	579	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
MBEMIEPC_02678	CDS	1062	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
MBEMIEPC_02679	CDS	972		1.14.11.28		L-proline cis-3-hydroxylase 2
MBEMIEPC_02680	CDS	627				hypothetical protein
MBEMIEPC_02681	CDS	3861				hypothetical protein
MBEMIEPC_02682	CDS	1479	rng	3.1.26.-	COG1530	Ribonuclease G
MBEMIEPC_02683	CDS	600	maf		COG0424	Septum formation protein Maf
MBEMIEPC_02684	CDS	510	mreD		COG2891	Rod shape-determining protein MreD
MBEMIEPC_02685	CDS	834	mreC		COG1792	Cell shape-determining protein MreC
MBEMIEPC_02686	CDS	1041	mreB		COG1077	Rod shape-determining protein MreB
MBEMIEPC_02687	CDS	111				hypothetical protein
MBEMIEPC_02688	CDS	288	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
MBEMIEPC_02689	CDS	516				hypothetical protein
MBEMIEPC_02690	CDS	1653			COG3653	putative protein
MBEMIEPC_02691	CDS	813			COG5285	putative protein
MBEMIEPC_02692	CDS	915	gloC_3	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
MBEMIEPC_02693	CDS	1758		3.1.4.-	COG2206	3'3'-cGAMP-specific phosphodiesterase 1
MBEMIEPC_02694	CDS	939		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
MBEMIEPC_02695	CDS	1632	dppE_2		COG4166	Dipeptide-binding protein DppE
MBEMIEPC_02696	CDS	642				hypothetical protein
MBEMIEPC_02697	CDS	198				hypothetical protein
MBEMIEPC_02698	CDS	492	badR			Transcriptional activatory protein BadR
MBEMIEPC_02699	CDS	441		3.1.2.23		4-hydroxybenzoyl-CoA thioesterase
MBEMIEPC_02700	CDS	486	resA			Thiol-disulfide oxidoreductase ResA
MBEMIEPC_02701	CDS	216				hypothetical protein
MBEMIEPC_02702	CDS	1143				hypothetical protein
MBEMIEPC_02703	CDS	909	apbE_3	2.7.1.180	COG1477	FAD:protein FMN transferase
MBEMIEPC_02704	CDS	4740				hypothetical protein
MBEMIEPC_02705	CDS	366		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
MBEMIEPC_02706	CDS	588				hypothetical protein
MBEMIEPC_02707	CDS	420	guaB_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
MBEMIEPC_02708	CDS	1455	nuoN	1.6.5.11	COG1007	NADH-quinone oxidoreductase subunit N
MBEMIEPC_02709	CDS	1533	nuoM	1.6.5.11	COG1008	NADH-quinone oxidoreductase subunit M
MBEMIEPC_02710	CDS	1851	nuoL	1.6.5.11	COG1009	NADH-quinone oxidoreductase subunit L
MBEMIEPC_02711	CDS	318	nuoK	1.6.5.11	COG0713	NADH-quinone oxidoreductase subunit K
MBEMIEPC_02712	CDS	558	nuoJ	1.6.5.11	COG0839	NADH-quinone oxidoreductase subunit J
MBEMIEPC_02713	CDS	537	nuoI	1.6.5.11	COG1143	NADH-quinone oxidoreductase subunit I
MBEMIEPC_02714	CDS	735	nuoH	1.6.5.11	COG1005	NADH-quinone oxidoreductase subunit H
MBEMIEPC_02715	CDS	474		1.3.1.103		2-haloacrylate reductase
MBEMIEPC_02716	CDS	1200	fldA_5	2.8.3.17		Cinnamoyl-CoA:phenyllactate CoA-transferase
MBEMIEPC_02717	CDS	702	golD	1.1.1.6		NAD-dependent glycerol dehydrogenase
MBEMIEPC_02718	CDS	2112	narB	1.7.99.4	COG0243	Nitrate reductase
MBEMIEPC_02719	CDS	501	lptE			LPS-assembly lipoprotein LptE
MBEMIEPC_02720	CDS	1803	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
MBEMIEPC_02721	CDS	1557	accD5	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 5
MBEMIEPC_02722	CDS	624				hypothetical protein
MBEMIEPC_02723	CDS	282				hypothetical protein
MBEMIEPC_02724	CDS	1233	bglA	3.2.1.21		Beta-glucosidase A
MBEMIEPC_02725	CDS	810	ptlH	1.14.11.35		1-deoxypentalenic acid 11-beta-hydroxylase
MBEMIEPC_02726	CDS	1698	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
MBEMIEPC_02727	CDS	804				hypothetical protein
MBEMIEPC_02728	CDS	789	lgt	2.4.99.-	COG0682	Prolipoprotein diacylglyceryl transferase
MBEMIEPC_02729	CDS	1200	fabV	1.3.1.9	COG3007	Enoyl-[acyl-carrier-protein] reductase [NADH]
MBEMIEPC_02730	CDS	1206	cyaA	4.6.1.1	COG2114	Adenylate cyclase 1
MBEMIEPC_02731	CDS	1038	hemE	4.1.1.37		Uroporphyrinogen decarboxylase
MBEMIEPC_02732	CDS	1383	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
MBEMIEPC_02733	CDS	1119	argE	3.5.1.16	COG0624	Acetylornithine deacetylase
MBEMIEPC_02734	CDS	1791	hxcR		COG2804	putative type II secretion system protein HxcR
MBEMIEPC_02735	CDS	627				hypothetical protein
MBEMIEPC_02736	CDS	1020	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
MBEMIEPC_02737	CDS	246	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
MBEMIEPC_02738	CDS	669	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
MBEMIEPC_02739	CDS	1563	phrB	4.1.99.13	COG3046	(6-4) photolyase
MBEMIEPC_02740	CDS	723	csgA			C-factor
MBEMIEPC_02741	CDS	576				hypothetical protein
MBEMIEPC_02742	CDS	285				hypothetical protein
MBEMIEPC_02743	CDS	390				hypothetical protein
MBEMIEPC_02744	CDS	894	sadH_3	1.-.-.-		Putative oxidoreductase SadH
MBEMIEPC_02745	CDS	960	gloB_2	3.1.2.6		Hydroxyacylglutathione hydrolase
MBEMIEPC_02746	CDS	729	udp	2.4.2.3	COG2820	Uridine phosphorylase
MBEMIEPC_02747	CDS	798				hypothetical protein
MBEMIEPC_02748	CDS	276				hypothetical protein
MBEMIEPC_02749	CDS	636				hypothetical protein
MBEMIEPC_02750	CDS	1002	yfmJ_7	1.-.-.-	COG2130	Putative NADP-dependent oxidoreductase YfmJ
MBEMIEPC_02751	CDS	765	fabG2_2	1.-.-.-		putative oxidoreductase
MBEMIEPC_02752	CDS	1167				hypothetical protein
MBEMIEPC_02753	CDS	1899	creC	2.7.13.3	COG0642	Sensor protein CreC
MBEMIEPC_02754	CDS	915				hypothetical protein
MBEMIEPC_02755	CDS	606				hypothetical protein
MBEMIEPC_02756	CDS	339				hypothetical protein
MBEMIEPC_02757	CDS	954	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
MBEMIEPC_02758	CDS	651				hypothetical protein
MBEMIEPC_02759	CDS	1602				hypothetical protein
MBEMIEPC_02760	CDS	858				hypothetical protein
MBEMIEPC_02761	CDS	1179	nylB_2	3.5.1.46		6-aminohexanoate-dimer hydrolase
MBEMIEPC_02762	CDS	636	gstB_4	2.5.1.18	COG0625	Glutathione S-transferase GstB
MBEMIEPC_02763	CDS	417				hypothetical protein
MBEMIEPC_02764	CDS	807	dedA_2		COG0586	Protein DedA
MBEMIEPC_02765	CDS	480		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
MBEMIEPC_02766	CDS	1467	ethA	1.14.13.-		FAD-containing monooxygenase EthA
MBEMIEPC_02767	CDS	1689			COG3653	putative protein
MBEMIEPC_02768	CDS	459				hypothetical protein
MBEMIEPC_02769	CDS	423				hypothetical protein
MBEMIEPC_02770	CDS	450	ccmH		COG3088	Cytochrome c-type biogenesis protein CcmH
MBEMIEPC_02771	CDS	549	dsbE		COG0526	Thiol:disulfide interchange protein DsbE
MBEMIEPC_02772	CDS	1944	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
MBEMIEPC_02773	CDS	405				hypothetical protein
MBEMIEPC_02774	CDS	207				hypothetical protein
MBEMIEPC_02775	CDS	2439	fhuA		COG1629	Ferrichrome outer membrane transporter/phage receptor
MBEMIEPC_02776	CDS	837				hypothetical protein
MBEMIEPC_02777	CDS	255				hypothetical protein
MBEMIEPC_02778	CDS	498				hypothetical protein
MBEMIEPC_02779	CDS	858	echA8_3	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
MBEMIEPC_02780	CDS	837	echA8_4	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
MBEMIEPC_02781	CDS	582				hypothetical protein
MBEMIEPC_02782	CDS	1074				hypothetical protein
MBEMIEPC_02783	CDS	360	ble			Bleomycin resistance protein
MBEMIEPC_02784	CDS	1680	betL		COG1292	Glycine betaine transporter BetL
MBEMIEPC_02785	CDS	147				hypothetical protein
MBEMIEPC_02786	CDS	1200	nhaP2		COG3263	K(+)/H(+) antiporter NhaP2
MBEMIEPC_02787	CDS	780				hypothetical protein
MBEMIEPC_02788	CDS	1329	yjhB			Putative metabolite transport protein YjhB
MBEMIEPC_02789	CDS	780				hypothetical protein
MBEMIEPC_02790	CDS	180				hypothetical protein
MBEMIEPC_02791	CDS	465				hypothetical protein
MBEMIEPC_02792	CDS	834				hypothetical protein
MBEMIEPC_02793	CDS	345				hypothetical protein
MBEMIEPC_02794	CDS	1599	dsbD_3	1.8.1.8		Thiol:disulfide interchange protein DsbD
MBEMIEPC_02795	CDS	621				hypothetical protein
MBEMIEPC_02796	CDS	192				hypothetical protein
MBEMIEPC_02797	CDS	876	bacC_4	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
MBEMIEPC_02798	CDS	1608	pamO_4	1.14.13.92	COG2072	Phenylacetone monooxygenase
MBEMIEPC_02799	CDS	582				hypothetical protein
